"stock","Region1Name","Region2Name","Region3Name","Region4Name","pst_agg"
"S-CHILLIWACK R","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"S-HARRISON R","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"S-INCH CR","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"SERPENTINE","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"STAVE_RIVER","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"W_CHILLIWACK","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"CAPILANO","SOMN","SOMN","Fraser River","SalSea","FR-early"
"BEAR_CR_SUFA","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"BIG SOOS CR  09.0072","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"CEDAR_EARLY","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"CEDAR_R_SUFA","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"CLARKS CR    10.0027","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"GROVERS CR   15.0299","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"ISSAQUAH CR  08.0178","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"PORTAGE BAY STOCK UW","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKYKOMISH_R","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKYKOMISH_RIVER","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"VOIGHT CR    10.0414","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WHITE R      10.0031","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WHITE_F","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WHITE_H","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WHITE_RIVER","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"GEORGE ADAMS (PURDY)","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"HAMMA HAMMA  16.0251","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"HAMMA_HAMMA_R","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"NF_SKOKOMISH_F","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"SKOKOMISH R  16.0001","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"GLENWOOD SPRINGS","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"L_SAUK_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"L_SKAGIT_R_FA","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"LITTLECAMPBELL","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"MARBLEMOUNT HATCH","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"MARBLEMOUNT_HSP","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"MARBLEMOUNT_HSU","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"NF_NOOKSACK_H","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"NOOKSACK -SF 01.0246","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"NOOKSACK R   01.0120","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"NOOKSACK_RIVER","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SAMISH   (FRIDAY CR)","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SAMISH HATCHERY","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SAMISH R     03.0005","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SAMISH_H","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKAGIT R     03.0176","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKAGIT_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKAGIT_RIVER","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKOOKUM CR   01.0273","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKYKOMISH R  07.0012","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SNOHOMISH R  07.0012","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SNOHOMISH_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SNOHOMISH_RIVER","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"STILLAGUAMISH R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"STILLAGUAMISH R -NF","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"STILLAGUAMISH_RIVER","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"STILLAGUAMISHS","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"U_SAUK_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"U_SAUK_R_SPSU","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"U_SKAGIT_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"WALLACE R    07.0940","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"WALLACE R + SAMISH","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"NOOKSACK_SP@KE","N_Puget_Sound","Puget Sound Spring","Puget Sound","SalSea","PSD"
"SKYKOMISH_SU","C_Puget_Sound","Puget Sound Summer","Puget Sound","SalSea","PSD"
"SKAGIT_SU","N_Puget_Sound","Puget Sound Summer","Puget Sound","SalSea","PSD"
"CHAMBERS CR  12.0007","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"CLE_ELM_HATCH","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"CLEAR CR    11.0013C","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"DESCHUTES R  13.0028","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN@KENDAL_F","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN_F@SOOS","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN_R_FA","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN_RIVER","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN_RIVER-KENDAL","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GROVERS_CR_H","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"HUPP_SP_H","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"KALAMA CR    11.0017","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"MINTER CR    15.0048","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"MINTER CR HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"NISQUALLY R  11.0008","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"S_PRAIRIE_CR","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"SOOS_CR_H","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"SOOS_CREEK","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"SOOS_H","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"TUMWATER FALLS HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"UW_H_SUFA","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"VOIGHTS_H","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"BIG_QUALICUM","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CAMPBELL_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEMAINUS","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEMAINUS_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"COWICHAN","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"COWICHAN_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"L_QUALICUM","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"LITTLE_QUALICUM_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_F","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_RIVER-UPPER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_RIVER_F","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_RIVER_S","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_RIVER_SUMMER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_SP","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_SU","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMOSU_BACKX","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMOUPPER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLED_SU","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_BACKX","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_F","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_RIVER(FALL)","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_RIVER_FALL","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_SU","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGESUM","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"QUALICUM_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"QUATSE","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"QUATSE_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-BIG QUALICUM R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-CHEMAINUS R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-COWICHAN R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-L QUALICUM R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-NANAIMO R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-PUNTLEDGE R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-WOSS R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SNOQUALMIE_R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"WOSS_LAKE","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"WOSS_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"ASHLULM","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CAPILANO_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_F","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_RIVER-TENDERFOOT","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_RIVER_FALL","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_RIVER_SUMMER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_SU","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"DEVEREUX_CREEK","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"KLINAKLINI_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"MAMQUAM","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"MAMQUAM_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PHILLIPS","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PHILLIPS_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PORTEAU_COVE","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-ASHLU CR","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-CHEAKAMUS R","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-MAMQUAM R","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-PHILLIPS R","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-PORTEAU CV","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-SHOVELNOSE CR","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SHOVELNOSE_CREEK","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SQUAMISH","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SQUAMISH_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"TENDERFOOT_CREEK","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"QUINSAM","ECVI","Upper Strait of Georgia","SOG","SalSea","SOG"
"QUINSAM_RIVER","ECVI","Upper Strait of Georgia","SOG","SalSea","SOG"
"S-QUINSAM R","ECVI","Upper Strait of Georgia","SOG","SalSea","SOG"
"BUTE","SOMN","Upper Strait of Georgia","SOG","SalSea","SOG"
"DEVEREUX","SOMN","Upper Strait of Georgia","SOG","SalSea","SOG"
"HOMATHKO","SOMN","Upper Strait of Georgia","SOG","SalSea","SOG"
"KLINAKLINI","SOMN","Upper Strait of Georgia","SOG","SalSea","SOG"
"BIG_BOULDER_C","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"DECEPTION CR 247-41","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KING_SALMON","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"SITUK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TAHINI","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"UNUK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"WHITMAN LAKE H","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KLUKSHU_R","N_Gulf_Coast_Alsek_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"SITUK_R","N_Gulf_Coast_Situk_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"BIG_BOULDER_CR","NSE_Alaska_Chilkat_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TAHINI_R","NSE_Alaska_Chilkat_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KING_SALMON_R","NSE_Alaska_King_Salmon_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKAMIN","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKAMIN_H","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKAMIN_R","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CRIPPLE_CR","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KETA_R","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KING_CR","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"ANDREW_CR","SSE_Alaska_Stikine_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"ANDREW_CREEK","SSE_Alaska_Stikine_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"ANDREW_CRYH","SSE_Alaska_Stikine_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"ANDREW_MEDH","SSE_Alaska_Stikine_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KOWATUA_CR","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"LITTLE_TRAPPER","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NAHLIN_R_U","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NAKINA_R","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TATSATUA_CR","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"U_NAHLIN_R","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"L_TAHLTAN_R","U_Stikine_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"8702GOLD","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"GOLD(83-86)","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"GOLD_R","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"ROB@GOLD","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"TOQUART","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"TOQUART RIVER","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"TOQUART_RIVER","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"ARTLISH_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"BEDWELL_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"BURMAN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"BURMAN_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"COLONIAL_CAY","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"CONUMA","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"CONUMA_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"CYPRE_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"GORDON_R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"GORDON_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"KAOUK_R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"KAOUK_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"KENNEDY","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"KENNEDY_RIVER-LOWER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"LEINER_R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"LEINER_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MARBLE@NVI","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MARBLE_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MEGIN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MEGIN_R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MEGIN_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MOYEHA_R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MOYEHA_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"NAHMINT","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"NAHMINT_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"NITINAT","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"NITINAT_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ROBERTSON","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ROBERTSON_CREEK","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-BEDWELL R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-BURMAN R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-CONUMA R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-MARBLE R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-NAHMINT R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-NITINAT R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-ROBERTSON CR","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-SAN JUAN R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-SARITA R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-SOOKE R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SAN_JUAN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SAN_JUAN_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SARITA","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SARITA_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SOOKE","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SOOKE_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"STAMP","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"STAMP_RIVER-ABOVE_FALLS","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TAHSIS","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TAHSIS_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TAHSISH_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"THORNTON","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"THORNTON_CREEK","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TLUPANA","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TLUPANA_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TRANQUIL","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TRANQUIL_CREEK","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"UNUSED","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ZEBALLOS","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ZEBALLOS_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
